Order ID,Product Name,Quantity Ordered,Price Each,Order Date,Purchase Address
3012,LG Washing Machine,1,600.0,2020-06-03 15:29:53,337 New York City NY
3013,AAA Batteries (4-pack),2,3.99,2020-08-02 11:57:32,794 New York City NY
3014,ThinkPad Laptop,4,999.99,2020-03-01 16:53:04,415 New York City NY
3015,27in FHD Monitor,3,149.99,2020-07-30 21:46:45,915 New York City NY
3016,20in Monitor,4,109.99,2020-01-13 04:35:31,155 Atlanta GA
3017,LG Dryer,1,600.0,2020-06-10 22:01:04,946 Boston MA
3018,Google Phone,4,600.0,2020-10-29 06:11:02,735 New York City NY
3019,Macbook Pro Laptop,3,1700.0,2020-09-09 11:56:00,289 Boston MA
3020,Macbook Pro Laptop,3,1700.0,2020-09-24 18:36:25,886 San Francisco CA
3021,LG Washing Machine,4,600.0,2020-11-20 19:41:36,523 Atlanta GA
3022,Flatscreen TV,4,300.0,2020-10-13 07:24:29,108 Los Angeles CA
3023,Macbook Pro Laptop,3,1700.0,2020-05-19 12:57:42,300 San Francisco CA
3024,iPhone,3,700.0,2020-07-07 11:21:58,878 Boston MA
3025,ThinkPad Laptop,3,999.99,2020-01-25 09:12:02,362 Los Angeles CA
3026,Lightning Charging Cable,1,14.99,2020-09-27 03:25:53,445 New York City NY
3027,LG Washing Machine,3,600.0,2020-08-12 21:15:38,695 Atlanta GA
3028,27in FHD Monitor,1,149.99,2020-09-01 05:33:18,582 Atlanta GA
3029,LG Washing Machine,4,600.0,2020-11-07 23:56:31,461 San Francisco CA
3030,LG Dryer,4,600.0,2020-10-05 01:48:44,315 Los Angeles CA
3031,Wired Headphones,2,11.99,2020-10-21 14:28:05,513 New York City NY
3032,AAA Batteries (4-pack),2,3.99,2020-03-06 11:05:05,639 San Francisco CA
3033,iPhone,3,700.0,2020-03-29 07:09:53,870 Atlanta GA
3034,Vareebadd Phone,4,400.0,2020-12-04 01:02:25,257 New York City NY
3035,20in Monitor,2,109.99,2020-04-28 15:38:18,828 Los Angeles CA
3036,27in 4K Gaming Monitor,4,389.99,2020-12-01 09:13:37,454 Atlanta GA
3037,Vareebadd Phone,1,400.0,2020-02-10 12:56:29,705 New York City NY
3038,Flatscreen TV,1,300.0,2020-11-14 04:10:22,711 Boston MA
3039,USB-C Charging Cable,4,11.99,2020-08-15 06:56:18,741 New York City NY
3040,20in Monitor,3,109.99,2020-11-04 12:59:37,248 New York City NY
3041,iPhone,2,700.0,2020-03-06 15:44:13,889 Boston MA
3042,34in Ultrawide Monitor,3,379.99,2020-09-11 03:03:51,425 Atlanta GA
3043,27in 4K Gaming Monitor,2,389.99,2020-10-08 15:50:23,825 Los Angeles CA
3044,Flatscreen TV,4,300.0,2020-11-28 02:16:48,576 Atlanta GA
3045,34in Ultrawide Monitor,4,379.99,2020-07-12 14:07:03,423 San Francisco CA
3046,Macbook Pro Laptop,3,1700.0,2020-09-05 15:44:34,186 Los Angeles CA
3047,34in Ultrawide Monitor,2,379.99,2020-01-04 00:31:38,681 San Francisco CA
3048,Wired Headphones,1,11.99,2020-09-07 09:33:30,429 Atlanta GA
3049,LG Washing Machine,3,600.0,2020-05-15 03:27:30,752 San Francisco CA
3050,Lightning Charging Cable,3,14.99,2020-06-09 17:32:18,422 Boston MA
3051,LG Washing Machine,2,600.0,2020-12-22 10:18:44,161 San Francisco CA
3052,Google Phone,3,600.0,2020-10-05 20:17:32,878 San Francisco CA
3053,34in Ultrawide Monitor,2,379.99,2020-04-20 03:49:17,236 New York City NY
3054,27in FHD Monitor,3,149.99,2020-06-28 09:03:39,283 San Francisco CA
3055,AAA Batteries (4-pack),3,3.99,2020-02-10 03:34:00,315 San Francisco CA
3056,USB-C Charging Cable,4,11.99,2020-11-16 20:00:47,682 Atlanta GA
3057,Macbook Pro Laptop,3,1700.0,2020-08-29 17:16:00,569 San Francisco CA
3058,ThinkPad Laptop,4,999.99,2020-03-25 20:56:26,111 Los Angeles CA
3059,Google Phone,4,600.0,2020-10-14 02:06:12,248 San Francisco CA
3060,AAA Batteries (4-pack),2,3.99,2020-11-02 19:00:25,716 Los Angeles CA
3061,20in Monitor,1,109.99,2020-06-09 15:18:19,182 Boston MA
3062,Lightning Charging Cable,4,14.99,2020-02-26 02:08:37,318 New York City NY
3063,LG Washing Machine,2,600.0,2020-03-23 22:20:19,335 Boston MA
3064,ThinkPad Laptop,1,999.99,2020-09-12 02:27:09,969 Boston MA
3065,Flatscreen TV,4,300.0,2020-03-24 01:20:30,234 Atlanta GA
3066,Wired Headphones,3,11.99,2020-06-20 04:05:13,377 Los Angeles CA
3067,Vareebadd Phone,2,400.0,2020-07-12 02:15:01,569 Boston MA
3068,USB-C Charging Cable,2,11.99,2020-11-09 17:57:16,564 Boston MA
3069,Lightning Charging Cable,2,14.99,2020-09-16 17:47:30,171 Los Angeles CA
3070,Google Phone,4,600.0,2020-12-04 02:55:33,629 Boston MA
3071,LG Dryer,1,600.0,2020-02-08 01:36:17,562 New York City NY
3072,20in Monitor,1,109.99,2020-02-06 00:53:03,806 New York City NY
3073,20in Monitor,3,109.99,2020-06-07 15:11:46,838 Atlanta GA
3074,ThinkPad Laptop,4,999.99,2020-03-13 18:58:46,231 Atlanta GA
3075,Vareebadd Phone,3,400.0,2020-01-01 05:10:08,210 Los Angeles CA
3076,ThinkPad Laptop,2,999.99,2020-02-03 23:37:29,845 Los Angeles CA
3077,ThinkPad Laptop,1,999.99,2020-08-27 11:55:33,932 Boston MA
3078,AAA Batteries (4-pack),2,3.99,2020-07-11 10:36:19,532 Boston MA
3079,Flatscreen TV,3,300.0,2020-04-24 14:44:01,878 Los Angeles CA
3080,Google Phone,2,600.0,2020-09-10 04:56:46,504 Boston MA
3081,USB-C Charging Cable,2,11.99,2020-11-11 11:38:16,186 Boston MA
3082,27in 4K Gaming Monitor,1,389.99,2020-11-30 03:05:41,707 Atlanta GA
3083,LG Dryer,1,600.0,2020-04-22 19:53:10,116 Los Angeles CA
3084,Vareebadd Phone,1,400.0,2020-04-19 13:08:44,953 Atlanta GA
3085,34in Ultrawide Monitor,1,379.99,2020-03-10 08:35:38,967 San Francisco CA
3086,ThinkPad Laptop,4,999.99,2020-07-05 00:05:21,754 San Francisco CA
3087,iPhone,2,700.0,2020-07-02 17:09:15,883 San Francisco CA
3088,Google Phone,3,600.0,2020-02-04 15:55:18,697 Atlanta GA
3089,USB-C Charging Cable,4,11.99,2020-05-13 21:49:41,520 Los Angeles CA
3090,Macbook Pro Laptop,2,1700.0,2020-01-16 16:14:12,190 New York City NY
3091,20in Monitor,3,109.99,2020-02-26 19:50:34,165 Los Angeles CA
3092,LG Dryer,1,600.0,2020-08-07 22:35:49,620 Boston MA
3093,LG Washing Machine,1,600.0,2020-06-13 11:15:10,421 Boston MA
3094,ThinkPad Laptop,4,999.99,2020-07-12 02:28:54,533 Boston MA
3095,34in Ultrawide Monitor,1,379.99,2020-09-25 08:54:16,715 New York City NY
3096,Vareebadd Phone,3,400.0,2020-08-07 08:48:01,743 Los Angeles CA
3097,Flatscreen TV,2,300.0,2020-12-13 04:15:44,733 San Francisco CA
3098,Google Phone,4,600.0,2020-10-21 20:10:35,917 Los Angeles CA
3099,20in Monitor,4,109.99,2020-04-12 02:05:30,769 New York City NY
3100,27in 4K Gaming Monitor,2,389.99,2020-02-19 14:37:33,817 Atlanta GA
3101,iPhone,1,700.0,2020-03-02 16:19:16,541 Boston MA
3102,Lightning Charging Cable,4,14.99,2020-12-27 15:56:18,655 Boston MA
3103,iPhone,1,700.0,2020-11-22 08:45:23,699 San Francisco CA
3104,Flatscreen TV,2,300.0,2020-03-16 15:28:48,151 New York City NY
3105,Google Phone,3,600.0,2020-04-08 23:16:31,653 Boston MA
3106,20in Monitor,3,109.99,2020-11-06 01:32:25,236 Boston MA
3107,20in Monitor,3,109.99,2020-03-14 21:04:40,656 San Francisco CA
3108,Lightning Charging Cable,3,14.99,2020-06-20 19:51:12,868 Boston MA
3109,ThinkPad Laptop,2,999.99,2020-05-31 02:43:15,504 Boston MA
3110,USB-C Charging Cable,1,11.99,2020-08-01 17:29:23,547 Los Angeles CA
3111,Macbook Pro Laptop,4,1700.0,2020-12-03 20:21:32,292 Boston MA
3112,ThinkPad Laptop,3,999.99,2020-12-11 05:57:26,940 New York City NY
3113,iPhone,1,700.0,2020-01-23 14:41:00,931 New York City NY
3114,Flatscreen TV,1,300.0,2020-04-07 16:41:55,711 San Francisco CA
3115,ThinkPad Laptop,1,999.99,2020-04-30 07:40:38,814 Boston MA
3116,iPhone,3,700.0,2020-03-26 14:03:46,453 Boston MA
3117,34in Ultrawide Monitor,2,379.99,2020-04-20 02:52:48,575 Boston MA
3118,iPhone,2,700.0,2020-05-02 20:59:53,830 Atlanta GA
3119,Vareebadd Phone,4,400.0,2020-07-25 19:17:37,385 San Francisco CA
3120,Vareebadd Phone,4,400.0,2020-08-06 19:50:45,930 Los Angeles CA
3121,AAA Batteries (4-pack),3,3.99,2020-05-14 17:56:23,522 Boston MA
3122,27in 4K Gaming Monitor,1,389.99,2020-05-30 04:23:13,168 San Francisco CA
3123,Wired Headphones,1,11.99,2020-01-27 15:15:23,587 Atlanta GA
3124,iPhone,2,700.0,2020-06-13 03:00:36,633 Boston MA
3125,27in FHD Monitor,3,149.99,2020-10-01 17:25:12,924 New York City NY
3126,27in 4K Gaming Monitor,4,389.99,2020-06-11 20:32:50,769 New York City NY
3127,Wired Headphones,1,11.99,2020-03-06 07:23:55,293 Boston MA
3128,34in Ultrawide Monitor,4,379.99,2020-11-17 18:30:39,974 Boston MA
3129,LG Washing Machine,1,600.0,2020-12-30 20:06:22,605 New York City NY
3130,Lightning Charging Cable,2,14.99,2020-12-07 12:32:23,696 New York City NY
3131,Flatscreen TV,3,300.0,2020-01-05 19:08:47,816 Boston MA
3132,LG Washing Machine,1,600.0,2020-03-14 17:11:43,382 Atlanta GA
3133,Vareebadd Phone,4,400.0,2020-01-16 00:29:42,198 Boston MA
3134,Lightning Charging Cable,3,14.99,2020-04-27 12:58:59,408 San Francisco CA
3135,20in Monitor,2,109.99,2020-10-19 10:33:10,266 New York City NY
3136,AAA Batteries (4-pack),4,3.99,2020-11-27 12:46:11,596 San Francisco CA
3137,Google Phone,2,600.0,2020-03-03 02:04:17,885 Los Angeles CA
3138,ThinkPad Laptop,3,999.99,2020-03-24 18:46:07,906 Boston MA
3139,LG Dryer,3,600.0,2020-05-20 15:07:00,597 New York City NY
3140,27in 4K Gaming Monitor,2,389.99,2020-10-05 22:06:13,751 Los Angeles CA
3141,Vareebadd Phone,2,400.0,2020-10-02 04:21:35,901 San Francisco CA
3142,20in Monitor,2,109.99,2020-02-28 20:17:49,654 New York City NY
3143,USB-C Charging Cable,4,11.99,2020-06-30 18:47:06,555 Los Angeles CA
3144,LG Dryer,4,600.0,2020-10-09 12:03:19,533 Atlanta GA
3145,LG Dryer,2,600.0,2020-10-26 02:44:50,216 Boston MA
3146,Macbook Pro Laptop,2,1700.0,2020-01-23 11:29:17,830 San Francisco CA
3147,Google Phone,1,600.0,2020-06-24 09:48:31,283 Boston MA
3148,iPhone,4,700.0,2020-09-12 03:15:59,486 Boston MA
3149,Lightning Charging Cable,1,14.99,2020-06-10 09:53:27,351 New York City NY
3150,27in FHD Monitor,4,149.99,2020-07-22 16:18:46,960 New York City NY
3151,Google Phone,1,600.0,2020-02-10 18:39:23,510 Atlanta GA
3152,27in 4K Gaming Monitor,4,389.99,2020-04-27 18:44:51,986 Los Angeles CA
3153,Macbook Pro Laptop,3,1700.0,2020-07-24 23:54:25,854 San Francisco CA
3154,20in Monitor,4,109.99,2020-07-11 07:16:22,841 Los Angeles CA
3155,iPhone,2,700.0,2020-06-06 12:56:30,561 Atlanta GA
3156,LG Dryer,3,600.0,2020-11-08 00:20:40,521 San Francisco CA
3157,LG Dryer,1,600.0,2020-01-07 02:43:27,762 San Francisco CA
3158,ThinkPad Laptop,3,999.99,2020-04-16 13:42:28,892 Los Angeles CA
3159,Wired Headphones,3,11.99,2020-08-17 11:39:50,156 Atlanta GA
3160,27in 4K Gaming Monitor,2,389.99,2020-06-09 13:19:03,974 Boston MA
3161,20in Monitor,2,109.99,2020-01-20 03:13:05,928 New York City NY
3162,20in Monitor,4,109.99,2020-03-19 08:39:49,307 Boston MA
3163,iPhone,1,700.0,2020-01-26 02:53:56,938 Atlanta GA
3164,20in Monitor,2,109.99,2020-08-26 13:15:16,786 Atlanta GA
3165,AAA Batteries (4-pack),4,3.99,2020-11-10 02:15:40,961 San Francisco CA
3166,27in 4K Gaming Monitor,4,389.99,2020-08-19 14:24:43,189 New York City NY
3167,Macbook Pro Laptop,3,1700.0,2020-01-12 23:05:24,733 Boston MA
3168,27in FHD Monitor,1,149.99,2020-09-21 00:28:14,654 Los Angeles CA
3169,20in Monitor,3,109.99,2020-01-07 19:00:27,135 Boston MA
3170,Wired Headphones,2,11.99,2020-10-16 14:21:55,840 San Francisco CA
3171,27in FHD Monitor,2,149.99,2020-06-01 12:13:43,199 Atlanta GA
3172,Google Phone,4,600.0,2020-09-21 03:24:13,355 Atlanta GA
3173,AAA Batteries (4-pack),3,3.99,2020-09-14 05:09:00,834 New York City NY
3174,34in Ultrawide Monitor,2,379.99,2020-05-30 17:53:07,348 Atlanta GA
3175,Vareebadd Phone,1,400.0,2020-05-08 19:53:21,765 New York City NY
3176,Lightning Charging Cable,2,14.99,2020-10-25 21:18:14,657 Boston MA
3177,Flatscreen TV,1,300.0,2020-01-13 20:04:18,572 Boston MA
3178,USB-C Charging Cable,3,11.99,2020-10-15 11:48:53,744 Boston MA
3179,AAA Batteries (4-pack),1,3.99,2020-08-31 19:12:18,942 San Francisco CA
3180,34in Ultrawide Monitor,1,379.99,2020-05-22 07:05:28,869 San Francisco CA
3181,34in Ultrawide Monitor,4,379.99,2020-11-03 04:30:13,862 San Francisco CA
3182,Vareebadd Phone,1,400.0,2020-01-05 08:35:07,629 Boston MA
3183,LG Washing Machine,4,600.0,2020-07-09 15:31:15,245 San Francisco CA
3184,20in Monitor,1,109.99,2020-04-17 23:52:07,241 Boston MA
3185,Lightning Charging Cable,2,14.99,2020-08-01 10:23:00,858 Los Angeles CA
3186,20in Monitor,2,109.99,2020-03-25 06:03:56,310 San Francisco CA
3187,20in Monitor,1,109.99,2020-06-10 15:03:16,553 Atlanta GA
3188,LG Washing Machine,4,600.0,2020-04-16 13:57:05,707 Boston MA
3189,Vareebadd Phone,1,400.0,2020-08-22 08:16:32,232 New York City NY
3190,20in Monitor,3,109.99,2020-09-03 02:56:18,936 Los Angeles CA
3191,Google Phone,2,600.0,2020-03-18 04:38:19,545 New York City NY
3192,27in FHD Monitor,2,149.99,2020-04-20 12:03:47,783 San Francisco CA
3193,34in Ultrawide Monitor,2,379.99,2020-07-22 18:36:54,669 New York City NY
3194,USB-C Charging Cable,3,11.99,2020-11-02 05:08:44,541 New York City NY
3195,20in Monitor,2,109.99,2020-12-24 03:13:27,311 San Francisco CA
3196,Google Phone,3,600.0,2020-05-19 23:24:08,757 Boston MA
3197,Wired Headphones,1,11.99,2020-11-14 09:21:22,331 Boston MA
3198,ThinkPad Laptop,4,999.99,2020-08-26 10:33:29,755 New York City NY
3199,AAA Batteries (4-pack),1,3.99,2020-03-29 16:19:48,558 New York City NY
3200,20in Monitor,3,109.99,2020-04-03 11:34:08,881 Atlanta GA
3201,34in Ultrawide Monitor,4,379.99,2020-01-23 04:58:17,645 Atlanta GA
3202,27in 4K Gaming Monitor,1,389.99,2020-09-20 07:37:20,585 New York City NY
3203,AAA Batteries (4-pack),2,3.99,2020-08-14 03:27:59,594 Los Angeles CA
3204,iPhone,1,700.0,2020-11-01 10:14:25,562 Atlanta GA
3205,Vareebadd Phone,1,400.0,2020-02-11 00:05:08,569 Atlanta GA
3206,Wired Headphones,2,11.99,2020-10-28 00:06:38,191 Boston MA
3207,20in Monitor,1,109.99,2020-02-07 17:06:35,461 Atlanta GA
3208,Flatscreen TV,3,300.0,2020-12-30 13:30:53,617 Los Angeles CA
3209,Macbook Pro Laptop,2,1700.0,2020-12-15 16:33:58,485 Los Angeles CA
3210,LG Dryer,4,600.0,2020-06-17 13:33:38,674 Los Angeles CA
3211,Macbook Pro Laptop,1,1700.0,2020-05-28 22:50:53,527 Boston MA
3212,34in Ultrawide Monitor,2,379.99,2020-08-04 17:07:56,750 Boston MA
3213,Lightning Charging Cable,2,14.99,2020-02-02 06:28:42,513 Los Angeles CA
3214,USB-C Charging Cable,3,11.99,2020-11-30 21:13:56,287 New York City NY
3215,27in 4K Gaming Monitor,3,389.99,2020-08-08 03:46:02,822 Atlanta GA
3216,LG Dryer,4,600.0,2020-06-11 17:57:34,648 San Francisco CA
3217,Flatscreen TV,1,300.0,2020-05-18 09:56:35,813 Atlanta GA
3218,LG Dryer,2,600.0,2020-08-07 08:29:27,912 San Francisco CA
3219,27in 4K Gaming Monitor,4,389.99,2020-11-17 03:39:06,978 San Francisco CA
3220,Google Phone,1,600.0,2020-12-03 06:37:05,963 Boston MA
3221,USB-C Charging Cable,2,11.99,2020-12-18 02:17:57,178 Los Angeles CA
3222,Macbook Pro Laptop,4,1700.0,2020-07-25 16:58:08,572 Los Angeles CA
3223,Macbook Pro Laptop,3,1700.0,2020-03-14 00:50:32,170 Atlanta GA
3224,20in Monitor,1,109.99,2020-10-09 09:46:14,589 Atlanta GA
3225,ThinkPad Laptop,1,999.99,2020-03-02 01:39:19,235 Boston MA
3226,ThinkPad Laptop,2,999.99,2020-10-29 07:31:39,125 Boston MA
3227,Vareebadd Phone,3,400.0,2020-01-24 17:37:12,866 Boston MA
3228,Flatscreen TV,3,300.0,2020-11-30 00:39:10,908 Los Angeles CA
3229,27in 4K Gaming Monitor,3,389.99,2020-05-27 05:40:38,723 Boston MA
3230,LG Washing Machine,3,600.0,2020-04-17 08:00:13,741 Atlanta GA
3231,34in Ultrawide Monitor,3,379.99,2020-02-21 15:12:45,309 San Francisco CA
3232,27in FHD Monitor,4,149.99,2020-04-26 23:05:19,150 Boston MA
3233,Wired Headphones,2,11.99,2020-10-13 20:12:14,648 Boston MA
3234,Flatscreen TV,2,300.0,2020-08-09 03:24:50,940 Boston MA
3235,AAA Batteries (4-pack),3,3.99,2020-07-09 00:38:07,357 Los Angeles CA
3236,Lightning Charging Cable,4,14.99,2020-01-06 08:26:01,661 San Francisco CA
3237,Flatscreen TV,1,300.0,2020-06-16 21:23:52,644 San Francisco CA
3238,iPhone,4,700.0,2020-03-11 02:29:15,300 San Francisco CA
3239,ThinkPad Laptop,3,999.99,2020-07-03 02:58:47,942 Atlanta GA
3240,Lightning Charging Cable,2,14.99,2020-07-08 06:04:29,209 Los Angeles CA
3241,27in 4K Gaming Monitor,1,389.99,2020-11-11 21:49:40,775 Boston MA
3242,Lightning Charging Cable,2,14.99,2020-09-27 15:10:51,881 Atlanta GA
3243,iPhone,3,700.0,2020-12-23 09:26:37,424 Atlanta GA
3244,20in Monitor,2,109.99,2020-06-17 18:03:10,127 Los Angeles CA
3245,Google Phone,3,600.0,2020-08-06 18:08:39,438 Los Angeles CA
3246,Macbook Pro Laptop,4,1700.0,2020-01-30 12:43:10,776 New York City NY
3247,20in Monitor,3,109.99,2020-07-01 08:39:09,988 San Francisco CA
3248,20in Monitor,2,109.99,2020-09-29 21:50:56,319 San Francisco CA
3249,27in FHD Monitor,2,149.99,2020-01-04 11:08:19,823 San Francisco CA
3250,27in 4K Gaming Monitor,3,389.99,2020-02-07 21:22:54,581 Atlanta GA
3251,27in 4K Gaming Monitor,3,389.99,2020-09-22 12:18:11,528 Atlanta GA
3252,Flatscreen TV,4,300.0,2020-07-19 14:58:53,493 Atlanta GA
3253,34in Ultrawide Monitor,4,379.99,2020-03-02 12:13:01,666 San Francisco CA
3254,USB-C Charging Cable,3,11.99,2020-11-18 21:22:04,938 San Francisco CA
3255,LG Dryer,4,600.0,2020-08-14 17:29:45,605 Los Angeles CA
3256,AAA Batteries (4-pack),4,3.99,2020-09-30 18:06:15,257 Los Angeles CA
3257,Lightning Charging Cable,2,14.99,2020-11-10 13:38:16,407 Atlanta GA
3258,AAA Batteries (4-pack),3,3.99,2020-09-03 09:12:15,572 San Francisco CA
3259,Google Phone,1,600.0,2020-12-20 22:05:46,869 Los Angeles CA
3260,USB-C Charging Cable,1,11.99,2020-09-30 22:13:36,967 New York City NY
3261,34in Ultrawide Monitor,4,379.99,2020-05-26 20:40:28,867 San Francisco CA
3262,Macbook Pro Laptop,2,1700.0,2020-08-02 13:32:22,846 Atlanta GA
3263,LG Dryer,4,600.0,2020-02-10 06:55:49,475 San Francisco CA
3264,34in Ultrawide Monitor,3,379.99,2020-07-23 22:23:53,172 San Francisco CA
3265,LG Dryer,2,600.0,2020-09-07 17:23:46,507 Atlanta GA
3266,Google Phone,1,600.0,2020-09-23 01:42:04,794 Los Angeles CA
3267,ThinkPad Laptop,1,999.99,2020-04-20 09:48:55,699 Los Angeles CA
3268,USB-C Charging Cable,1,11.99,2020-09-14 07:57:46,650 Boston MA
3269,Vareebadd Phone,2,400.0,2020-07-13 23:48:47,561 San Francisco CA
3270,AAA Batteries (4-pack),2,3.99,2020-11-10 07:50:30,731 Los Angeles CA
3271,ThinkPad Laptop,2,999.99,2020-08-07 03:20:11,145 New York City NY
3272,Wired Headphones,4,11.99,2020-09-26 20:23:37,473 Boston MA
3273,Vareebadd Phone,2,400.0,2020-05-25 13:54:35,669 Atlanta GA
3274,34in Ultrawide Monitor,4,379.99,2020-11-01 10:41:14,522 Atlanta GA
3275,34in Ultrawide Monitor,4,379.99,2020-03-07 18:03:51,361 Boston MA
3276,Wired Headphones,3,11.99,2020-08-06 17:24:59,620 Boston MA
3277,20in Monitor,3,109.99,2020-08-09 23:28:15,537 New York City NY
3278,AAA Batteries (4-pack),4,3.99,2020-04-15 02:05:48,693 Boston MA
3279,Flatscreen TV,4,300.0,2020-12-20 19:16:47,390 Los Angeles CA
3280,LG Washing Machine,1,600.0,2020-03-16 06:55:31,643 Boston MA
3281,27in FHD Monitor,1,149.99,2020-02-25 20:21:55,811 Los Angeles CA
3282,Lightning Charging Cable,3,14.99,2020-07-27 07:36:06,142 Los Angeles CA
3283,LG Washing Machine,4,600.0,2020-03-14 19:54:01,475 Atlanta GA
3284,Macbook Pro Laptop,1,1700.0,2020-08-05 06:52:57,151 Los Angeles CA
3285,27in FHD Monitor,3,149.99,2020-01-25 15:07:26,354 Los Angeles CA
3286,Macbook Pro Laptop,4,1700.0,2020-08-11 01:01:47,155 New York City NY
3287,27in FHD Monitor,2,149.99,2020-06-18 14:46:23,859 San Francisco CA
3288,LG Dryer,3,600.0,2020-08-16 01:00:14,738 New York City NY
3289,AAA Batteries (4-pack),2,3.99,2020-07-28 17:29:55,372 Atlanta GA
3290,USB-C Charging Cable,1,11.99,2020-09-22 22:58:41,883 Boston MA
3291,Lightning Charging Cable,3,14.99,2020-06-23 16:01:18,489 San Francisco CA
3292,LG Washing Machine,2,600.0,2020-07-24 03:43:03,717 San Francisco CA
3293,20in Monitor,1,109.99,2020-04-05 14:47:01,916 Boston MA
3294,34in Ultrawide Monitor,2,379.99,2020-05-13 09:29:52,728 Atlanta GA
3295,Lightning Charging Cable,4,14.99,2020-11-30 22:10:49,869 Atlanta GA
3296,Flatscreen TV,4,300.0,2020-03-27 17:35:58,269 Los Angeles CA
3297,LG Washing Machine,1,600.0,2020-08-26 16:23:18,106 Los Angeles CA
3298,AAA Batteries (4-pack),3,3.99,2020-10-17 06:45:16,153 Boston MA
3299,AAA Batteries (4-pack),4,3.99,2020-05-22 17:18:03,275 Los Angeles CA
3300,Google Phone,2,600.0,2020-02-25 12:32:26,694 Atlanta GA
3301,Lightning Charging Cable,1,14.99,2020-11-01 06:09:32,536 Boston MA
3302,iPhone,1,700.0,2020-08-13 05:37:10,403 Boston MA
3303,LG Dryer,1,600.0,2020-06-17 16:36:39,432 New York City NY
3304,Wired Headphones,3,11.99,2020-11-06 05:57:37,507 Atlanta GA
3305,27in 4K Gaming Monitor,3,389.99,2020-02-16 20:36:44,139 Atlanta GA
3306,AAA Batteries (4-pack),1,3.99,2020-05-28 22:17:18,270 San Francisco CA
3307,27in FHD Monitor,3,149.99,2020-08-05 00:47:36,930 San Francisco CA
3308,LG Washing Machine,4,600.0,2020-05-08 08:53:55,905 Boston MA
3309,AAA Batteries (4-pack),2,3.99,2020-08-17 19:41:16,554 Boston MA
3310,LG Dryer,4,600.0,2020-01-27 17:32:01,415 Boston MA
3311,Google Phone,1,600.0,2020-12-05 22:20:34,132 Boston MA
3312,LG Dryer,1,600.0,2020-03-21 14:11:41,211 Atlanta GA
3313,Lightning Charging Cable,3,14.99,2020-07-10 14:33:48,364 Los Angeles CA
3314,USB-C Charging Cable,2,11.99,2020-09-02 15:06:37,463 Atlanta GA
3315,iPhone,3,700.0,2020-04-01 10:56:21,540 Boston MA
3316,Google Phone,4,600.0,2020-05-02 17:12:14,204 San Francisco CA
3317,34in Ultrawide Monitor,1,379.99,2020-06-02 07:08:53,139 Boston MA
3318,LG Dryer,2,600.0,2020-01-07 12:03:16,870 New York City NY
3319,Wired Headphones,2,11.99,2020-11-08 22:14:02,156 Atlanta GA
3320,27in FHD Monitor,2,149.99,2020-06-14 18:27:05,929 Atlanta GA
3321,Wired Headphones,3,11.99,2020-03-05 16:17:28,631 San Francisco CA
3322,LG Dryer,4,600.0,2020-05-01 05:05:11,173 Los Angeles CA
3323,27in FHD Monitor,3,149.99,2020-10-18 08:40:57,173 Boston MA
3324,Wired Headphones,1,11.99,2020-10-11 06:22:31,879 Atlanta GA
3325,iPhone,4,700.0,2020-03-29 16:14:06,661 Los Angeles CA
3326,iPhone,2,700.0,2020-01-08 02:32:12,731 Boston MA
3327,ThinkPad Laptop,3,999.99,2020-02-05 04:50:25,826 Atlanta GA
3328,USB-C Charging Cable,1,11.99,2020-06-15 12:40:35,489 Los Angeles CA
3329,34in Ultrawide Monitor,1,379.99,2020-03-24 17:36:54,113 New York City NY
3330,Macbook Pro Laptop,1,1700.0,2020-08-22 03:24:19,676 Boston MA
3331,34in Ultrawide Monitor,1,379.99,2020-06-24 11:26:25,155 Atlanta GA
3332,27in 4K Gaming Monitor,2,389.99,2020-05-30 11:27:56,843 Boston MA
